date,year,month,sum,mean,pixels,region,type
2020-10-01,2020,10,21079.09998524189,2.344988317414828,8989,Srinagar (Kashmir),Raw
2020-11-01,2020,11,16255.479989796877,1.808374679029578,8989,Srinagar (Kashmir),Raw
2020-12-01,2020,12,19076.93001407385,2.1222527549308987,8989,Srinagar (Kashmir),Raw
2021-01-01,2021,1,34476.95997413993,3.835461116268765,8989,Srinagar (Kashmir),Raw
2021-02-01,2021,2,21614.27000617981,2.404524419421494,8989,Srinagar (Kashmir),Raw
2021-03-01,2021,3,20113.29997380078,2.2375458865058158,8989,Srinagar (Kashmir),Raw
2021-04-01,2021,4,18887.269997373223,2.101153631924933,8989,Srinagar (Kashmir),Raw
2021-05-01,2021,5,21534.55998209119,2.3956569120137043,8989,Srinagar (Kashmir),Raw
2021-06-01,2021,6,21381.190001010895,2.378594949495038,8989,Srinagar (Kashmir),Raw
2021-07-01,2021,7,18683.829997122288,2.0785215259897973,8989,Srinagar (Kashmir),Raw
2021-08-01,2021,8,20483.869993835688,2.278770719082844,8989,Srinagar (Kashmir),Raw
2021-09-01,2021,9,19621.049987733364,2.1827845130418693,8989,Srinagar (Kashmir),Raw
2021-10-01,2021,10,20494.89999049902,2.2799977740014485,8989,Srinagar (Kashmir),Raw
2021-11-01,2021,11,17088.489976227283,1.9010446074343401,8989,Srinagar (Kashmir),Raw
2021-12-01,2021,12,19404.430001944304,2.1586861722042836,8989,Srinagar (Kashmir),Raw
2022-01-01,2022,1,18964.04999434948,2.1096951823728425,8989,Srinagar (Kashmir),Raw
2022-02-01,2022,2,22002.630004525185,2.4477283351346295,8989,Srinagar (Kashmir),Raw
2022-03-01,2022,3,25410.969984710217,2.8268962047736363,8989,Srinagar (Kashmir),Raw
2022-04-01,2022,4,21528.040001660585,2.3949315832306803,8989,Srinagar (Kashmir),Raw
2022-05-01,2022,5,22445.019984424114,2.4969429285153093,8989,Srinagar (Kashmir),Raw
2022-06-01,2022,6,22763.45998752117,2.5323684489399456,8989,Srinagar (Kashmir),Raw
2022-07-01,2022,7,15949.910015642643,2.0385876809359207,7824,Srinagar (Kashmir),Raw
2022-08-01,2022,8,18604.699998289347,2.0697185446978916,8989,Srinagar (Kashmir),Raw
2022-09-01,2022,9,23138.71998924017,2.5741150282834764,8989,Srinagar (Kashmir),Raw
2022-10-01,2022,10,21940.02997609973,2.4407642647791445,8989,Srinagar (Kashmir),Raw
2022-11-01,2022,11,19145.829988598824,2.129917675892627,8989,Srinagar (Kashmir),Raw
2022-12-01,2022,12,22588.83000329137,2.5129413731551193,8989,Srinagar (Kashmir),Raw
2023-01-01,2023,1,24791.739991098642,2.779966359172308,8918,Srinagar (Kashmir),Raw
2023-02-01,2023,2,24368.22000913322,2.71089331506655,8989,Srinagar (Kashmir),Raw
2023-03-01,2023,3,26502.289983205497,3.059957277820748,8661,Srinagar (Kashmir),Raw
2023-04-01,2023,4,27086.75997942686,3.035611339171451,8923,Srinagar (Kashmir),Raw
2023-05-01,2023,5,30428.450004130602,3.4355255734594787,8857,Srinagar (Kashmir),Raw
2023-06-01,2023,6,27958.550013899803,3.112038069223041,8984,Srinagar (Kashmir),Raw
2023-07-01,2023,7,25009.48999917507,2.7822327287990958,8989,Srinagar (Kashmir),Raw
2023-08-01,2023,8,24779.040004059672,2.7565958398108434,8989,Srinagar (Kashmir),Raw
2023-09-01,2023,9,26500.499988734722,2.948103236036792,8989,Srinagar (Kashmir),Raw
2023-10-01,2023,10,27013.799996197224,3.005206362909915,8989,Srinagar (Kashmir),Raw
2023-11-01,2023,11,23481.139999091625,2.6247641402964033,8946,Srinagar (Kashmir),Raw
2023-12-01,2023,12,22151.579995185137,2.4642985866264477,8989,Srinagar (Kashmir),Raw
2024-01-01,2024,1,24736.089998243377,2.7558032529237275,8976,Srinagar (Kashmir),Raw
2024-02-01,2024,2,26625.479995012283,2.9620068967640765,8989,Srinagar (Kashmir),Raw
2024-03-01,2024,3,29702.970006607473,3.3076804016266674,8980,Srinagar (Kashmir),Raw
2024-04-01,2024,4,27325.42997083068,3.055852155091778,8942,Srinagar (Kashmir),Raw
2024-05-01,2024,5,25366.92999409139,2.822624901979681,8987,Srinagar (Kashmir),Raw
2024-06-01,2024,6,24665.08002001047,2.7439181243754,8989,Srinagar (Kashmir),Raw
2024-07-01,2024,7,26080.199995696545,2.9013460891863994,8989,Srinagar (Kashmir),Raw
2024-08-01,2024,8,23226.14997600019,2.5838413589943476,8989,Srinagar (Kashmir),Raw
2024-09-01,2024,9,25545.850009322166,2.841901213630233,8989,Srinagar (Kashmir),Raw
2024-10-01,2024,10,27091.549994140863,3.013855823132814,8989,Srinagar (Kashmir),Raw
2024-11-01,2024,11,23790.109987974167,2.646580263430211,8989,Srinagar (Kashmir),Raw
2024-12-01,2024,12,26338.949994683266,2.9304572757769543,8988,Srinagar (Kashmir),Raw
2025-01-01,2025,1,31230.949996560812,3.474351985377774,8989,Srinagar (Kashmir),Raw
2025-02-01,2025,2,31615.52001965046,3.557501971379595,8887,Srinagar (Kashmir),Raw
2025-03-01,2025,3,28581.689988717437,3.197414698368658,8939,Srinagar (Kashmir),Raw
2025-04-01,2025,4,29585.530001848936,3.29167000465609,8988,Srinagar (Kashmir),Raw
2025-05-01,2025,5,26133.169995471835,2.9072388469765085,8989,Srinagar (Kashmir),Raw
2025-06-01,2025,6,24400.779996156693,2.7145155185400704,8989,Srinagar (Kashmir),Raw
2025-07-01,2025,7,23162.600006192923,2.576771610434189,8989,Srinagar (Kashmir),Raw
2025-08-01,2025,8,24182.730004042387,2.6902580936747564,8989,Srinagar (Kashmir),Raw
2025-09-01,2025,9,27205.959982782602,3.0265836002650577,8989,Srinagar (Kashmir),Raw
2025-10-01,2025,10,26990.79999282956,3.0026476797006967,8989,Srinagar (Kashmir),Raw
2025-11-01,2025,11,21926.889971852303,2.4393024776785297,8989,Srinagar (Kashmir),Raw
2025-12-01,2025,12,27261.869983622804,3.063131458834023,8900,Srinagar (Kashmir),Raw
2026-01-01,2026,1,29842.949996978045,3.3306863835912996,8960,Srinagar (Kashmir),Raw
2014-01-01,2014,1,5241.243509631604,0.21974021086833825,23852,Leh (Ladakh),Raw
2014-02-01,2014,2,5896.261453693733,0.24720197273577615,23852,Leh (Ladakh),Raw
2014-03-01,2014,3,5740.089734006673,0.24065444130499217,23852,Leh (Ladakh),Raw
2014-04-01,2014,4,3914.830148440553,0.16417135571754393,23846,Leh (Ladakh),Raw
2014-05-01,2014,5,6079.671259216964,0.25489146651085715,23852,Leh (Ladakh),Raw
2014-06-01,2014,6,4610.360077166479,0.1938510733366892,23783,Leh (Ladakh),Raw
2014-07-01,2014,7,4371.314971591732,0.1847086525645116,23666,Leh (Ladakh),Raw
2014-08-01,2014,8,5551.663350466639,0.23320437496709395,23806,Leh (Ladakh),Raw
2014-09-01,2014,9,4831.889328386169,0.20293529308635735,23810,Leh (Ladakh),Raw
2014-10-01,2014,10,4218.27885466069,0.17694864946770794,23839,Leh (Ladakh),Raw
2014-11-01,2014,11,1697.511143985172,0.0948171336639207,17903,Leh (Ladakh),Raw
2014-12-01,2014,12,9106.279210433364,0.3817826266322893,23852,Leh (Ladakh),Raw
2015-01-01,2015,1,5651.600906257983,0.2370439101693643,23842,Leh (Ladakh),Raw
2015-02-01,2015,2,11894.091018944979,0.49866220941409434,23852,Leh (Ladakh),Raw
2015-03-01,2015,3,6772.872506285086,0.2861253223896365,23671,Leh (Ladakh),Raw
2015-04-01,2015,4,5376.4237429322675,0.22727526813207083,23656,Leh (Ladakh),Raw
2015-05-01,2015,5,4411.049010640534,0.18890193185047896,23351,Leh (Ladakh),Raw
2015-06-01,2015,6,3669.3504515447057,0.15975924989309934,22968,Leh (Ladakh),Raw
2015-07-01,2015,7,3860.833483090013,0.16785502730707416,23001,Leh (Ladakh),Raw
2015-08-01,2015,8,2463.2333105672005,0.10701800019842728,23017,Leh (Ladakh),Raw
2015-09-01,2015,9,3283.2229287405353,0.13842164209032992,23719,Leh (Ladakh),Raw
2015-10-01,2015,10,4732.4810690998565,0.19876022969760002,23810,Leh (Ladakh),Raw
2015-11-01,2015,11,5705.77919453755,0.23925608833183287,23848,Leh (Ladakh),Raw
2015-12-01,2015,12,7641.971800453961,0.3203912376510968,23852,Leh (Ladakh),Raw
2016-01-01,2016,1,2029.1441160821332,0.10958276805541574,18517,Leh (Ladakh),Raw
2016-02-01,2016,2,2515.788054559278,0.11095964603534063,22673,Leh (Ladakh),Raw
2016-03-01,2016,3,4012.086541643348,0.17034290925331586,23553,Leh (Ladakh),Raw
2016-04-01,2016,4,2831.3842709789787,0.13013670409426753,21757,Leh (Ladakh),Raw
2016-05-01,2016,5,4639.1423352994025,0.19573614342430287,23701,Leh (Ladakh),Raw
2016-06-01,2016,6,4744.612590742414,0.2003044957462918,23687,Leh (Ladakh),Raw
2016-07-01,2016,7,2878.5736396528337,0.12819299219117497,22455,Leh (Ladakh),Raw
2016-08-01,2016,8,2418.0837977734063,0.11815126540473987,20466,Leh (Ladakh),Raw
2016-09-01,2016,9,4380.132549772039,0.18382292050411445,23828,Leh (Ladakh),Raw
2016-10-01,2016,10,6375.366962224245,0.26732219221871967,23849,Leh (Ladakh),Raw
2016-11-01,2016,11,5081.652085759677,0.21304930763708188,23852,Leh (Ladakh),Raw
2016-12-01,2016,12,4936.104754232336,0.20697323804907275,23849,Leh (Ladakh),Raw
2017-01-01,2017,1,9123.387205421925,0.3824998828367401,23852,Leh (Ladakh),Raw
2017-02-01,2017,2,9533.529438234866,0.39994669791646875,23837,Leh (Ladakh),Raw
2017-03-01,2017,3,8610.51407612674,0.3611338370224695,23843,Leh (Ladakh),Raw
2017-04-01,2017,4,8150.0192997760605,0.3474450824818204,23457,Leh (Ladakh),Raw
2017-05-01,2017,5,9712.069869197905,0.40853362508719576,23773,Leh (Ladakh),Raw
2017-06-01,2017,6,6846.553083005361,0.28900603980605155,23690,Leh (Ladakh),Raw
2017-07-01,2017,7,6946.532993589761,0.2942573386533554,23607,Leh (Ladakh),Raw
2017-08-01,2017,8,11205.726633608341,0.4706706415326084,23808,Leh (Ladakh),Raw
2017-09-01,2017,9,9598.583042200655,0.403420461572759,23793,Leh (Ladakh),Raw
2017-10-01,2017,10,12770.679941505194,0.5367636155642734,23792,Leh (Ladakh),Raw
2017-11-01,2017,11,10193.570014312863,0.42752883505904726,23843,Leh (Ladakh),Raw
2017-12-01,2017,12,8826.370028316975,0.37004737666933485,23852,Leh (Ladakh),Raw
2018-01-01,2018,1,7026.26999527961,0.29457781298338126,23852,Leh (Ladakh),Raw
2018-02-01,2018,2,7941.930022768676,0.3330787629075942,23844,Leh (Ladakh),Raw
2018-03-01,2018,3,9006.000021960586,0.37799043154371637,23826,Leh (Ladakh),Raw
2018-04-01,2018,4,7753.719998499379,0.3285056983645883,23603,Leh (Ladakh),Raw
2018-05-01,2018,5,9124.250027311966,0.3851844827470435,23688,Leh (Ladakh),Raw
2018-06-01,2018,6,8801.730017591268,0.3705679529130712,23752,Leh (Ladakh),Raw
2018-07-01,2018,7,8299.560013405979,0.35097729155520696,23647,Leh (Ladakh),Raw
2018-08-01,2018,8,7220.099997598678,0.30623488983325603,23577,Leh (Ladakh),Raw
2018-09-01,2018,9,7293.23999321647,0.3070062297195012,23756,Leh (Ladakh),Raw
2018-10-01,2018,10,10295.220012579113,0.435150260475046,23659,Leh (Ladakh),Raw
2018-11-01,2018,11,10965.469974786043,0.4597295813678536,23852,Leh (Ladakh),Raw
2018-12-01,2018,12,7175.17000528425,0.300820476491877,23852,Leh (Ladakh),Raw
2019-01-01,2019,1,6763.410008460283,0.2835573540357322,23852,Leh (Ladakh),Raw
2019-02-01,2019,2,7011.420004069805,0.29395522405122443,23852,Leh (Ladakh),Raw
2019-03-01,2019,3,10535.439985826612,0.4417004857381608,23852,Leh (Ladakh),Raw
2019-04-01,2019,4,8719.03001524508,0.3655471245700604,23852,Leh (Ladakh),Raw
2019-05-01,2019,5,8952.57001323998,0.37745889253899906,23718,Leh (Ladakh),Raw
2019-06-01,2019,6,7900.010004833341,0.33369983969051875,23674,Leh (Ladakh),Raw
2019-07-01,2019,7,7706.460004201159,0.3236920364667826,23808,Leh (Ladakh),Raw
2019-08-01,2019,8,7355.660003442317,0.3093472959644342,23778,Leh (Ladakh),Raw
2019-09-01,2019,9,7970.509990921244,0.3347266080514549,23812,Leh (Ladakh),Raw
2019-10-01,2019,10,12106.419964149594,0.5099801998462274,23739,Leh (Ladakh),Raw
2019-11-01,2019,11,10899.33999877423,0.4572062586003704,23839,Leh (Ladakh),Raw
2019-12-01,2019,12,8422.160014748573,0.35310078881219914,23852,Leh (Ladakh),Raw
2020-02-01,2020,2,9982.790026053786,0.4185305226418659,23852,Leh (Ladakh),Raw
2020-03-01,2020,3,8572.230012491345,0.3593925042969707,23852,Leh (Ladakh),Raw
2020-04-01,2020,4,9736.530020043254,0.4085657345492532,23831,Leh (Ladakh),Raw
2020-05-01,2020,5,11122.559991389513,0.46847611790874877,23742,Leh (Ladakh),Raw
2020-06-01,2020,6,11052.589999256656,0.46349869996044013,23846,Leh (Ladakh),Raw
2020-07-01,2020,7,9774.090030774474,0.4100213957032668,23838,Leh (Ladakh),Raw
2020-08-01,2020,8,9031.200029715896,0.37863491655693005,23852,Leh (Ladakh),Raw
2020-09-01,2020,9,9460.51003214717,0.3966338266035204,23852,Leh (Ladakh),Raw
2020-10-01,2020,10,10127.650035783648,0.42460380830889016,23852,Leh (Ladakh),Raw
2020-11-01,2020,11,11253.879998147488,0.47182123084636457,23852,Leh (Ladakh),Raw
2020-12-01,2020,12,11967.509977325797,0.5017403143269242,23852,Leh (Ladakh),Raw
2021-01-01,2021,1,10112.690020129085,0.4239766065792841,23852,Leh (Ladakh),Raw
2021-02-01,2021,2,9767.270032092929,0.4094948026200289,23852,Leh (Ladakh),Raw
2021-03-01,2021,3,11419.019992426038,0.4787447590317809,23852,Leh (Ladakh),Raw
2021-04-01,2021,4,10679.18000139296,0.44776436064540714,23850,Leh (Ladakh),Raw
2021-05-01,2021,5,10448.870006412268,0.4385306587657812,23827,Leh (Ladakh),Raw
2021-06-01,2021,6,12953.789948269725,0.5430903047237013,23852,Leh (Ladakh),Raw
2021-07-01,2021,7,10838.940016180277,0.45442478685981375,23852,Leh (Ladakh),Raw
