date,year,month,sum,mean,pixels,region,type
2014-01-01,2014,1,9630.447184481367,1.1084768858749272,8688,Srinagar (Kashmir),Bias-corrected
2014-02-01,2014,2,8931.466458206318,1.028023303200543,8688,Srinagar (Kashmir),Bias-corrected
2014-03-01,2014,3,9790.900425020454,1.1269452607067743,8688,Srinagar (Kashmir),Bias-corrected
2014-04-01,2014,4,12757.596895024344,1.4684158488748094,8688,Srinagar (Kashmir),Bias-corrected
2014-05-01,2014,5,15881.652711941806,1.82799870072995,8688,Srinagar (Kashmir),Bias-corrected
2014-06-01,2014,6,15238.670227336446,1.753990587861009,8688,Srinagar (Kashmir),Bias-corrected
2014-07-01,2014,7,13911.398127976256,1.6012198581924788,8688,Srinagar (Kashmir),Bias-corrected
2014-08-01,2014,8,14681.580462420126,1.6898688377555393,8688,Srinagar (Kashmir),Bias-corrected
2014-09-01,2014,9,11134.964942476632,1.281648819345837,8688,Srinagar (Kashmir),Bias-corrected
2014-10-01,2014,10,12444.179660139758,1.4323411211026424,8688,Srinagar (Kashmir),Bias-corrected
2014-11-01,2014,11,9435.797570648696,1.0860724643932662,8688,Srinagar (Kashmir),Bias-corrected
2014-12-01,2014,12,11629.850713041185,1.338610809512107,8688,Srinagar (Kashmir),Bias-corrected
2015-01-01,2015,1,10148.572870655964,1.1681138202872887,8688,Srinagar (Kashmir),Bias-corrected
2015-02-01,2015,2,11891.323266549465,1.3687066374941834,8688,Srinagar (Kashmir),Bias-corrected
2015-03-01,2015,3,11896.227847058402,1.3692711610334256,8688,Srinagar (Kashmir),Bias-corrected
2015-04-01,2015,4,13488.42740624949,1.5525353828556043,8688,Srinagar (Kashmir),Bias-corrected
2015-05-01,2015,5,13705.774512114851,1.5775523149303465,8688,Srinagar (Kashmir),Bias-corrected
2015-06-01,2015,6,12945.842309024414,1.4900831386998634,8688,Srinagar (Kashmir),Bias-corrected
2015-07-01,2015,7,10056.719265793323,1.1575413519559534,8688,Srinagar (Kashmir),Bias-corrected
2015-08-01,2015,8,13077.935583375604,1.5052872448636745,8688,Srinagar (Kashmir),Bias-corrected
2015-09-01,2015,9,13640.215052070365,1.5700063365642685,8688,Srinagar (Kashmir),Bias-corrected
2015-10-01,2015,10,13940.190028846439,1.6045338430992677,8688,Srinagar (Kashmir),Bias-corrected
2015-11-01,2015,11,11061.218214148925,1.2731604758458708,8688,Srinagar (Kashmir),Bias-corrected
2015-12-01,2015,12,9818.435212511971,1.1301145502430907,8688,Srinagar (Kashmir),Bias-corrected
2016-01-01,2016,1,8827.557873367845,1.0160632911334997,8688,Srinagar (Kashmir),Bias-corrected
2016-02-01,2016,2,9621.057751695691,1.1073961500570546,8688,Srinagar (Kashmir),Bias-corrected
2016-03-01,2016,3,13033.939943757508,1.5002232900273376,8688,Srinagar (Kashmir),Bias-corrected
2016-04-01,2016,4,11797.031980996415,1.3578535889728838,8688,Srinagar (Kashmir),Bias-corrected
2016-05-01,2016,5,14335.502392064946,1.6500348057164993,8688,Srinagar (Kashmir),Bias-corrected
2016-06-01,2016,6,14403.253662318533,1.6578330642631829,8688,Srinagar (Kashmir),Bias-corrected
2016-07-01,2016,7,12677.38787393563,1.459183687147287,8688,Srinagar (Kashmir),Bias-corrected
2016-08-01,2016,8,11686.260671251006,1.3451036684220772,8688,Srinagar (Kashmir),Bias-corrected
2016-09-01,2016,9,11778.42949182212,1.355712418487813,8688,Srinagar (Kashmir),Bias-corrected
2016-10-01,2016,10,13920.053314150937,1.602216081278883,8688,Srinagar (Kashmir),Bias-corrected
2016-11-01,2016,11,10276.919680806295,1.1828867035918849,8688,Srinagar (Kashmir),Bias-corrected
2016-12-01,2016,12,8325.964659751266,0.9583292656251456,8688,Srinagar (Kashmir),Bias-corrected
2017-01-01,2017,1,10124.537642247265,1.1653473345128067,8688,Srinagar (Kashmir),Bias-corrected
2017-02-01,2017,2,11046.291957648535,1.2714424444807246,8688,Srinagar (Kashmir),Bias-corrected
2017-03-01,2017,3,10502.084323408813,1.2088034442229296,8688,Srinagar (Kashmir),Bias-corrected
2017-04-01,2017,4,12354.425876647945,1.4220103449180417,8688,Srinagar (Kashmir),Bias-corrected
2017-05-01,2017,5,14555.971059986312,1.6754110336080008,8688,Srinagar (Kashmir),Bias-corrected
2017-06-01,2017,6,15000.046157806164,1.7265246498395677,8688,Srinagar (Kashmir),Bias-corrected
2017-07-01,2017,7,14913.265465024444,1.716536080228412,8688,Srinagar (Kashmir),Bias-corrected
2017-08-01,2017,8,16008.998500136908,1.8426563651170473,8688,Srinagar (Kashmir),Bias-corrected
2017-09-01,2017,9,16724.15793041521,1.9249721374787305,8688,Srinagar (Kashmir),Bias-corrected
2017-10-01,2017,10,18744.38437079733,2.1575028051101897,8688,Srinagar (Kashmir),Bias-corrected
2017-11-01,2017,11,14056.020795544828,1.6178661136676828,8688,Srinagar (Kashmir),Bias-corrected
2017-12-01,2017,12,11763.134822147353,1.353951982291362,8688,Srinagar (Kashmir),Bias-corrected
2018-01-01,2018,1,13398.464851714998,1.542180576854857,8688,Srinagar (Kashmir),Bias-corrected
2018-02-01,2018,2,12278.23195497301,1.413240326309048,8688,Srinagar (Kashmir),Bias-corrected
2018-03-01,2018,3,14940.501373238349,1.7196709683745797,8688,Srinagar (Kashmir),Bias-corrected
2018-04-01,2018,4,13977.022326611668,1.6087732880538292,8688,Srinagar (Kashmir),Bias-corrected
2018-05-01,2018,5,17418.55758671347,2.004898433093171,8688,Srinagar (Kashmir),Bias-corrected
2018-06-01,2018,6,18098.538550257043,2.083165118583914,8688,Srinagar (Kashmir),Bias-corrected
2018-07-01,2018,7,14478.9497171496,1.66654577775663,8688,Srinagar (Kashmir),Bias-corrected
2018-08-01,2018,8,14743.586845370397,1.6970058523676792,8688,Srinagar (Kashmir),Bias-corrected
2018-09-01,2018,9,16656.608395291383,1.917197098905546,8688,Srinagar (Kashmir),Bias-corrected
2018-10-01,2018,10,16830.13805248776,1.9371705861519062,8688,Srinagar (Kashmir),Bias-corrected
2018-11-01,2018,11,13211.291839417197,1.5206367218482042,8688,Srinagar (Kashmir),Bias-corrected
2018-12-01,2018,12,11692.28632374003,1.34579722879144,8688,Srinagar (Kashmir),Bias-corrected
2019-01-01,2019,1,13086.78381122131,1.5063056872952705,8688,Srinagar (Kashmir),Bias-corrected
2019-02-01,2019,2,14164.676659512712,1.6303725436824024,8688,Srinagar (Kashmir),Bias-corrected
2019-03-01,2019,3,12548.38624437857,1.4443354332848262,8688,Srinagar (Kashmir),Bias-corrected
2019-04-01,2019,4,15946.195032611899,1.835427605042806,8688,Srinagar (Kashmir),Bias-corrected
2019-05-01,2019,5,15057.55291684991,1.7331437519394464,8688,Srinagar (Kashmir),Bias-corrected
2019-06-01,2019,6,15809.33337800403,1.819674652164368,8688,Srinagar (Kashmir),Bias-corrected
2019-07-01,2019,7,15094.483927030644,1.737394558820286,8688,Srinagar (Kashmir),Bias-corrected
2019-08-01,2019,8,14409.405227967065,1.6585411173995241,8688,Srinagar (Kashmir),Bias-corrected
2019-09-01,2019,9,14538.079123864161,1.6733516486952305,8688,Srinagar (Kashmir),Bias-corrected
2019-10-01,2019,10,14779.128645800301,1.7010967594153201,8688,Srinagar (Kashmir),Bias-corrected
2019-11-01,2019,11,12609.660638287618,1.451388195014689,8688,Srinagar (Kashmir),Bias-corrected
2019-12-01,2019,12,12242.601153432985,1.4091391751188977,8688,Srinagar (Kashmir),Bias-corrected
2020-01-01,2020,1,13759.900675046412,1.5837823060596699,8688,Srinagar (Kashmir),Bias-corrected
2020-02-01,2020,2,15374.456964577672,1.7696198163648333,8688,Srinagar (Kashmir),Bias-corrected
2020-03-01,2020,3,15767.60826713752,1.8148720381143555,8688,Srinagar (Kashmir),Bias-corrected
2020-04-01,2020,4,16370.067447107793,1.8842158663798103,8688,Srinagar (Kashmir),Bias-corrected
2020-05-01,2020,5,16895.575944734068,1.9447025719076967,8688,Srinagar (Kashmir),Bias-corrected
2020-06-01,2020,6,17107.68046253182,1.9691160753374561,8688,Srinagar (Kashmir),Bias-corrected
2020-07-01,2020,7,15623.823301101645,1.7983222031654749,8688,Srinagar (Kashmir),Bias-corrected
2020-08-01,2020,8,16159.62743069738,1.8599939492054995,8688,Srinagar (Kashmir),Bias-corrected
2020-09-01,2020,9,16412.358655838332,1.889083639023749,8688,Srinagar (Kashmir),Bias-corrected
2020-10-01,2020,10,17876.794637066814,2.0576421083180034,8688,Srinagar (Kashmir),Bias-corrected
2020-11-01,2020,11,14935.842870381428,1.7191347686903118,8688,Srinagar (Kashmir),Bias-corrected
2020-12-01,2020,12,16537.60200141756,1.903499309555428,8688,Srinagar (Kashmir),Bias-corrected
2021-01-01,2021,1,19572.367028450673,2.252804676387048,8688,Srinagar (Kashmir),Bias-corrected
2021-02-01,2021,2,17909.474658791965,2.0614036209475097,8688,Srinagar (Kashmir),Bias-corrected
2021-03-01,2021,3,17714.354379118817,2.0389450252208583,8688,Srinagar (Kashmir),Bias-corrected
2021-04-01,2021,4,16846.260051339446,1.9390262490031591,8688,Srinagar (Kashmir),Bias-corrected
2021-05-01,2021,5,18686.185155149116,2.1508040003624673,8688,Srinagar (Kashmir),Bias-corrected
2021-06-01,2021,6,18378.173768863526,2.1153514927329105,8688,Srinagar (Kashmir),Bias-corrected
2021-07-01,2021,7,16541.537002779663,1.9039522332849521,8688,Srinagar (Kashmir),Bias-corrected
2021-08-01,2021,8,17710.482769075858,2.038499397913888,8688,Srinagar (Kashmir),Bias-corrected
2021-09-01,2021,9,16939.614433400187,1.9497714587246993,8688,Srinagar (Kashmir),Bias-corrected
2021-10-01,2021,10,17812.378280746663,2.050227702664211,8688,Srinagar (Kashmir),Bias-corrected
2021-11-01,2021,11,15249.592669647585,1.7552477750515176,8688,Srinagar (Kashmir),Bias-corrected
2021-12-01,2021,12,17072.948712914233,1.9651184061825775,8688,Srinagar (Kashmir),Bias-corrected
2022-01-01,2022,1,16991.129332313125,1.9557008899992088,8688,Srinagar (Kashmir),Bias-corrected
2022-02-01,2022,2,19297.315425729335,2.2211458823353287,8688,Srinagar (Kashmir),Bias-corrected
2022-03-01,2022,3,21498.336466029774,2.4744862414859314,8688,Srinagar (Kashmir),Bias-corrected
2022-04-01,2022,4,18579.908955478975,2.138571472776125,8688,Srinagar (Kashmir),Bias-corrected
2022-05-01,2022,5,19361.847592493046,2.2285736179204703,8688,Srinagar (Kashmir),Bias-corrected
2022-06-01,2022,6,19684.838768577938,2.26575031866689,8688,Srinagar (Kashmir),Bias-corrected
2022-07-01,2022,7,18143.696338324546,2.0883628382049433,8688,Srinagar (Kashmir),Bias-corrected
2022-08-01,2022,8,16718.564555530178,1.924328332818851,8688,Srinagar (Kashmir),Bias-corrected
2022-09-01,2022,9,20064.65322228024,2.309467451919917,8688,Srinagar (Kashmir),Bias-corrected
2022-10-01,2022,10,19054.744952880414,2.1932257082044675,8688,Srinagar (Kashmir),Bias-corrected
2022-11-01,2022,11,16979.272965433385,1.9543362068868997,8688,Srinagar (Kashmir),Bias-corrected
2022-12-01,2022,12,19819.103162206236,2.2812043234583603,8688,Srinagar (Kashmir),Bias-corrected
2023-01-01,2023,1,21658.349731147366,2.492903974579577,8688,Srinagar (Kashmir),Bias-corrected
2023-02-01,2023,2,21550.3634720294,2.4804746169462937,8688,Srinagar (Kashmir),Bias-corrected
2023-03-01,2023,3,23129.60736979723,2.6622476254370664,8688,Srinagar (Kashmir),Bias-corrected
2023-04-01,2023,4,23482.05796301639,2.702815143072789,8688,Srinagar (Kashmir),Bias-corrected
2023-05-01,2023,5,26188.48652208381,3.0143285591717093,8688,Srinagar (Kashmir),Bias-corrected
2023-06-01,2023,6,24496.924307354737,2.8196275676052873,8688,Srinagar (Kashmir),Bias-corrected
2023-07-01,2023,7,22215.291102564654,2.557008644402009,8688,Srinagar (Kashmir),Bias-corrected
2023-08-01,2023,8,21501.45990140077,2.4748457529236614,8688,Srinagar (Kashmir),Bias-corrected
2023-09-01,2023,9,23256.586892252002,2.676863132165286,8688,Srinagar (Kashmir),Bias-corrected
2023-10-01,2023,10,23706.830087063063,2.7286867043120466,8688,Srinagar (Kashmir),Bias-corrected
2023-11-01,2023,11,21086.01909062243,2.427027980044018,8688,Srinagar (Kashmir),Bias-corrected
2023-12-01,2023,12,19846.19594679082,2.284322737890288,8688,Srinagar (Kashmir),Bias-corrected
2024-01-01,2024,1,21655.257512897995,2.4925480562727893,8688,Srinagar (Kashmir),Bias-corrected
2024-02-01,2024,2,23222.765397998533,2.6729702345762583,8688,Srinagar (Kashmir),Bias-corrected
2024-03-01,2024,3,25229.304737032347,2.903925499198014,8688,Srinagar (Kashmir),Bias-corrected
2024-04-01,2024,4,23825.42028386953,2.742336588843178,8688,Srinagar (Kashmir),Bias-corrected
2024-05-01,2024,5,21935.603458733895,2.524816236042115,8688,Srinagar (Kashmir),Bias-corrected
2024-06-01,2024,6,21696.91418148839,2.49734279252859,8688,Srinagar (Kashmir),Bias-corrected
2024-07-01,2024,7,22901.891566233484,2.6360372428905943,8688,Srinagar (Kashmir),Bias-corrected
2024-08-01,2024,8,20796.14156393102,2.3936627030307345,8688,Srinagar (Kashmir),Bias-corrected
2024-09-01,2024,9,22563.988113134965,2.597144119835977,8688,Srinagar (Kashmir),Bias-corrected
